Date,Adj Close,Close,High,Low,Open,Volume,SPY_Close,momentum,signal,position,portfolio_value,strategy_returns
2020-01-29,159.1875,168.0399932861328,168.75,165.69000244140625,167.83999633789062,34754500,298.48736572265625,,0,0.0,10000.0,0.0
2020-01-30,163.67779541015625,172.77999877929688,174.0500030517578,170.7899932861328,174.0500030517578,51597500,299.4561462402344,,0,0.0,10000.0,0.0
2020-01-31,161.26211547851562,170.22999572753906,172.39999389648438,169.5800018310547,172.2100067138672,36142700,294.0186767578125,0.05983066182600827,1,0.0,10000.0,0.0
2020-02-03,165.19349670410156,174.3800048828125,174.5,170.39999389648438,170.42999267578125,30107000,296.20269775390625,0.09935701835056543,1,57.28867829034365,9990.0,-0.0010000000000000009
2020-02-04,170.63113403320312,180.1199951171875,180.63999938964844,176.30999755859375,177.13999938964844,36433300,300.7173156738281,0.13261646544536232,1,57.28867829034365,10318.836453926824,0.03291656195463699
2020-02-05,170.4226837158203,179.89999389648438,184.1999969482422,178.41000366210938,184.02999877929688,39186300,304.1899108886719,0.14164228840001858,1,57.28867829034365,10306.23287477048,-0.00122141476053228
2020-02-06,173.9562225341797,183.6300048828125,183.82000732421875,180.05999755859375,180.97000122070312,27751400,305.2135925292969,0.14704234545197714,1,57.28867829034365,10519.920274185679,0.0207338027397288
2020-02-07,174.2025604248047,183.88999938964844,185.6300048828125,182.47999572753903,182.8500061035156,33529100,303.5867614746094,0.1344932046658438,1,57.28867829034365,10534.815015845059,0.0014158606977212607
2020-02-10,178.7591094970703,188.6999969482422,188.83999633789065,183.25,183.5800018310547,35844300,305.8531799316406,0.1695797770631664,1,57.28867829034365,10810.373418556675,0.02615692846026807
2020-02-11,174.72352600097656,184.44000244140625,190.6999969482422,183.5,190.6499938964844,53159900,306.3832702636719,0.12959335999696475,1,57.28867829034365,10566.32396373592,-0.02257548794769937
2020-02-12,174.97930908203125,184.7100067138672,185.8500061035156,181.8500061035156,185.5800018310547,47062900,308.35723876953125,0.13927096250552462,1,57.28867829034365,10581.792151637952,0.0014639138412866348
2020-02-13,174.03199768066406,183.7100067138672,186.22999572753903,182.8699951171875,183.0800018310547,35295800,308.0282287597656,0.1258120784382959,1,57.28867829034365,10524.50347334761,-0.005413891850207464
2020-02-14,175.58563232421875,185.3500061035156,185.41000366210935,182.6499938964844,183.25,23149500,308.5217590332031,0.11542401243255673,1,57.28867829034365,10618.456870777536,0.008927109736611927
2020-02-18,177.36651611328125,187.22999572753903,187.6999969482422,185.5,185.61000061035156,27792200,307.7266845703125,0.12046671986087909,1,57.28867829034365,10726.158991537399,0.010142916439794813
2020-02-19,177.8985137939453,187.27999877929688,188.17999267578125,186.47000122070312,188.05999755859375,29997500,309.1979675292969,0.12480479747325446,1,57.28867829034365,10729.02360028309,0.00026706752603145034
2020-02-20,175.1817626953125,184.4199981689453,187.25,181.1000061035156,186.9499969482422,36862400,307.9277038574219,0.11297526593528229,1,57.28867829034365,10565.177945406473,-0.015271254960450786
2020-02-21,169.64382934570312,178.58999633789062,183.5,177.25,183.1699981689453,48572600,304.7565612792969,0.07119718708179512,1,57.28867829034365,10231.184846075066,-0.03161263360231614
2020-02-24,162.32958984375,170.88999938964844,174.5500030517578,163.22999572753906,167.77000427246094,68311100,294.6492614746094,0.03544599092035439,1,57.28867829034365,9790.062198070591,-0.04311549978238349
2020-02-25,159.65081787109375,168.07000732421875,174.83999633789062,167.64999389648438,174.1999969482422,68073300,285.72076416015625,0.03567912613061064,1,57.28867829034365,9628.508579852869,-0.016501796919079936
2020-02-26,161.64559936523438,170.1699981689453,173.25999450683594,168.2100067138672,169.7100067138672,56206100,284.6697998046875,0.028466041725860647,1,57.28867829034365,9748.814279769076,0.012494738818423112
2020-02-27,150.25625610351562,158.17999267578125,167.02999877929688,157.97999572753906,163.32000732421875,93174900,271.8847351074219,-0.05867651157044673,0,57.28867829034365,9061.922712371746,-0.0704589858504926
2020-02-28,153.8943634033203,162.00999450683594,163.7100067138672,152.0,152.41000366210938,97012700,270.7424011230469,-0.062333628594465784,0,57.28867829034365,9281.338455122466,0.024212934684508358
2020-03-02,164.13438415527344,172.7899932861328,172.9199981689453,162.30999755859375,165.30999755859375,71030800,282.46734619140625,0.015038463389796197,1,57.28867829034365,9898.910337159901,0.06653909724589235
2020-03-03,156.26910400390625,164.50999450683594,175.0,162.25999450683594,173.8000030517578,71677000,274.37957763671875,-0.056600585500668155,0,57.28867829034365,9424.560150848325,-0.04791943457967229
2020-03-04,162.006591796875,170.5500030517578,170.6999969482422,165.6199951171875,168.49000549316406,49814400,285.91265869140625,-0.05313120322484677,0,57.28867829034365,9770.58425724928,0.03671514647501173
2020-03-05,157.9409637451172,166.27000427246094,170.8699951171875,165.69000244140625,166.0500030517578,47817300,276.4083557128906,-0.07576425840162182,0,57.28867829034365,9525.38878409908,-0.025095272370050825
2020-03-06,153.4763946533203,161.57000732421875,163.11000061035156,156.0,162.61000061035156,72821100,271.839111328125,-0.1201328594020995,0,57.28867829034365,9256.132170965635,-0.028267257036575733
2020-03-09,143.0749053955078,150.6199951171875,157.75,150.0,151.0,70419300,250.6099395751953,-0.18092340194076795,0,57.28867829034365,8628.820444361685,-0.06777255499566903
2020-03-10,152.85897827148438,160.9199981689453,161.02999877929688,152.5800018310547,158.16000366210938,65354400,263.5777282714844,-0.14721780195320588,0,57.28867829034365,9218.894005583397,0.0683840352254963
2020-03-11,145.9341278076172,153.6300048828125,157.6999969482422,151.14999389648438,157.1300048828125,56371600,250.7286834716797,-0.16704617843616443,0,57.28867829034365,8801.25992547537,-0.04530197221652499
2020-03-12,132.09400939941406,139.05999755859375,153.47000122070312,138.5800018310547,145.3000030517578,93226400,226.7397003173828,-0.24714421252763807,0,57.28867829034365,7966.56346319025,-0.09483829239823705
2020-03-13,150.87367248535156,158.8300018310547,161.91000366210938,140.72999572753906,147.5,92727400,246.12281799316406,-0.1354308637175312,0,57.28867829034365,9099.160877753984,0.14216888119914373
2020-03-16,128.63632202148438,135.4199981689453,149.35000610351562,135.0,140.0,87905900,219.1911163330078,-0.26938228373558837,0,57.28867829034365,7758.0327091796335,-0.1473903128642552
2020-03-17,139.22779846191406,146.57000732421875,147.5,135.0,140.0,81059800,231.0257110595703,-0.21716599546629023,0,57.28867829034365,8396.80199661048,0.08233650351525679
2020-03-18,133.3668975830078,140.39999389648438,146.0,135.02000427246094,138.0,81593200,219.3282470703125,-0.25032040361159436,0,57.28867829034365,8043.330082301905,-0.042096016370430145
2020-03-19,135.56117248535156,142.7100067138672,150.14999389648438,139.0,142.77000427246094,85922700,219.7943115234375,-0.22616848427071357,0,57.28867829034365,8175.667663443519,0.016453083460145734
2020-03-20,130.46969604492188,137.35000610351562,147.10000610351562,135.86000061035156,146.0,84866200,210.3224639892578,-0.2309199343749877,0,57.28867829034365,7868.600312841043,-0.03755868795590722
2020-03-23,129.16824340820312,135.97999572753906,140.57000732421875,132.52000427246094,137.00999450683594,78975200,204.9448699951172,-0.20428347935393598,0,57.28867829034365,7790.114229157289,-0.009974592756435974
2020-03-24,140.9091339111328,148.33999633789062,149.60000610351562,141.27000427246094,143.75,82516700,223.5135955810547,-0.11739162329104658,0,57.28867829034365,8498.20232779217,0.09089572730328
2020-03-25,139.56027221679688,146.9199981689453,154.3300018310547,144.44000244140625,148.91000366210938,75638200,226.85958862304688,-0.136628079274687,0,57.28867829034365,8416.852509518585,-0.009572591371182382
2020-03-26,148.2899169921875,156.11000061035156,156.66000366210938,148.3699951171875,148.39999389648438,64568100,240.10586547851562,-0.013086307758734761,0,57.28867829034365,8943.33560287178,0.06255106558631018
2020-03-27,142.20101928710938,149.6999969482422,154.88999938964844,149.1999969482422,151.75,57042300,232.9541473388672,-0.07598295152139112,0,57.28867829034365,8576.114965233272,-0.04106081376624082
2020-03-30,152.2035369873047,160.22999572753906,160.60000610351562,150.00999450683594,152.44000244140625,63420300,240.51953125,-0.07268938044227446,0,57.28867829034365,9179.364677698122,0.07034067464234872
2020-03-31,149.80978393554688,157.7100067138672,164.77999877929688,156.55999755859375,159.39999389648438,77927200,236.93443298339844,-0.04133480043783111,0,57.28867829034365,9034.997837798674,-0.015727323727555698
2020-04-01,144.4902801513672,152.11000061035156,157.75,150.82000732421875,153.0,57969900,226.271240234375,-0.10812079807357233,0,57.28867829034365,8714.180889710406,-0.03550824846311562
2020-04-02,147.4824676513672,155.25999450683594,155.47999572753906,150.36000061035156,151.86000061035156,49630700,231.49256896972656,-0.06621765491497356,0,57.28867829034365,8894.639876662646,0.02070865744424988
2020-04-03,146.1241912841797,153.8300018310547,157.3800048828125,152.19000244140625,155.10000610351562,41243300,228.1465606689453,-0.04790496467350136,0,57.28867829034365,8812.717486302266,-0.00921030997278749
2020-04-06,156.99105834960938,165.27000427246094,166.5,157.5800018310547,160.32000732421875,67111700,243.4702911376953,0.09726470342715943,1,57.28867829034365,9468.100105808735,0.07436782360550409
2020-04-07,155.30020141601562,163.49000549316406,170.0,163.25999450683594,169.58999633789062,62769000,243.71847534179688,0.015970714351615678,1,57.28867829034365,9366.126328384391,-0.010770247070136296
2020-04-08,156.85804748535156,165.1300048828125,166.6699981689453,163.5,165.6699981689453,48318200,251.89976501464844,0.07485516913686285,1,57.28867829034365,9460.079725814321,0.01003119049816803
2020-04-09,156.8675994873047,165.13999938964844,167.3699951171875,163.3300018310547,166.36000061035156,51385100,255.7329864501953,0.18754496108822183,1,57.28867829034365,9460.652297901115,6.052508048437488e-05
2020-04-13,157.21905517578125,165.50999450683594,165.57000732421875,162.3000030517578,164.35000610351562,41905300,253.39816284179688,0.04205749920526136,1,57.28867829034365,9481.848829138667,0.002240493633008267
2020-04-14,164.998779296875,173.6999969482422,173.75,168.0,169.0,52874300,260.8714904785156,0.2826761135496403,1,57.28867829034365,9951.04324420152,0.04948343129253141
2020-04-15,163.2699432373047,171.8800048828125,173.57000732421875,169.24000549316406,171.1999969482422,40940800,255.32850646972656,0.1726819696652333,1,57.28867829034365,9846.778304274141,-0.010477789852650354
2020-04-16,168.17149353027344,177.0399932861328,177.27999877929688,172.89999389648438,174.3000030517578,50479600,256.5602722167969,0.26096866796634455,1,57.28867829034365,10142.387219893862,0.030020876522771633
2020-04-17,169.65335083007812,178.60000610351562,180.0,175.8699951171875,179.5,52765600,263.4913635253906,0.2514890175964164,1,57.28867829034365,10231.758292317718,0.008811640739623705
2020-04-20,166.29063415527344,175.05999755859375,178.75,174.99000549316406,176.6300048828125,36669600,258.8492126464844,0.27455398456012814,1,57.28867829034365,10028.955881642622,-0.01982087583395764
2020-04-21,159.4133758544922,167.82000732421875,173.6699981689453,166.11000061035156,173.5,56203700,250.98973083496094,0.23415217382766373,1,57.28867829034365,9614.186410280283,-0.04135719373554614
2020-04-22,164.8278045654297,173.52000427246094,174.0,170.82000732421875,171.38999938964844,34620200,256.5602722167969,0.16974523767153804,1,57.28867829034365,9940.73170170407,0.033964942792727326
2020-04-23,162.83299255371094,171.4199981689453,175.05999755859375,170.91000366210938,174.11000061035156,32790800,256.5419006347656,0.16675742108182656,1,57.28867829034365,9820.425127632005,-0.012102386190690706
2020-04-24,165.8061981201172,174.5500030517578,174.55999755859375,170.7100067138672,172.05999755859375,34277600,260.11773681640625,0.1181218523432861,1,57.28867829034365,9999.738970410655,0.01825927497518509
2020-04-27,165.33126831054688,174.0500030517578,176.89999389648438,173.3000030517578,176.58999633789062,33194400,263.8681335449219,0.16265869472218153,1,57.28867829034365,9971.094631265483,-0.0028645086866698755
2020-04-28,161.30361938476562,169.80999755859375,175.6699981689453,169.38999938964844,175.58999633789062,34392700,262.6549072265625,0.05978906625788638,1,57.28867829034365,9728.190320618318,-0.024360846991213103
2020-04-29,168.5419464111328,177.42999267578125,177.67999267578125,171.8800048828125,173.22000122070312,51286600,269.53082275390625,0.1250395353650069,1,57.28867829034365,10164.729769460862,0.04487365424146006
2020-04-30,170.2327117919922,179.2100067138672,180.3999938964844,176.22999572753906,180.0,53875900,267.021240234375,0.17816058112402233,1,57.28867829034365,10266.704421041062,0.010032204878340556
2020-05-01,165.82518005371094,174.57000732421875,178.63999938964844,174.00999450683594,175.8000030517578,39370500,259.95233154296875,0.12437210808050492,1,57.28867829034365,10000.884988740103,-0.025891407933803623
2020-05-04,169.8812713623047,178.83999633789062,179.0,173.8000030517578,174.49000549316406,30372900,260.6693420410156,0.16258203347292044,1,57.28867829034365,10245.507015647652,0.02446003800493335
2020-05-05,171.7051544189453,180.7599945068359,183.6499938964844,179.89999389648438,180.6199951171875,36839200,263.0776672363281,0.09372535749946787,1,57.28867829034365,10355.501173066406,0.010735843258002031
2020-05-06,173.3959197998047,182.5399932861328,184.1999969482422,181.6300048828125,182.0800018310547,32139300,261.29437255859375,0.11652080954737798,1,57.28867829034365,10457.474950490752,0.00984730489815111
2020-05-07,174.40284729003906,183.6000061035156,184.5500030517578,182.5800018310547,184.1699981689453,28316000,264.4473876953125,0.11185127278237927,1,57.28867829034365,10518.201683769435,0.005807016853129898
2020-05-08,175.4287567138672,184.67999267578125,185.0,183.36000061035156,184.97999572753903,30877800,268.82293701171875,0.11832380621504135,1,57.28867829034365,10580.072687065853,0.005882279609820573
2020-05-11,177.38558959960938,186.7400054931641,187.5099945068359,182.8500061035156,183.1499938964844,30892700,268.87811279296875,0.1282702657902106,1,57.28867829034365,10698.088098634884,0.011154499128659623
2020-05-12,173.36749267578125,182.5099945068359,187.0399932861328,182.3000030517578,186.8000030517578,32038200,263.5189208984375,0.05071961838444272,1,57.28867829034365,10455.756360074509,-0.02265187352413911
2020-05-13,170.74571228027344,179.75,184.0500030517578,176.5399932861328,182.5500030517578,44711500,258.8583984375,0.04578772919254481,1,57.28867829034365,10297.63992268927,-0.015122429400613147
2020-05-14,171.4866485595703,180.52999877929688,180.69000244140625,175.67999267578125,177.5399932861328,41873900,261.9562683105469,0.01971309097105256,1,57.28867829034365,10342.32502182327,0.004339353431415116
2020-05-15,173.98489379882812,183.16000366210935,187.05999755859375,177.0,179.05999755859375,46610400,263.1604309082031,0.025531900351396297,1,57.28867829034365,10492.994525456746,0.014568242954611232
2020-05-18,175.6472625732422,184.91000366210935,186.1999969482422,183.9600067138672,185.75,35264500,271.17620849609375,0.05626645859068247,1,57.28867829034365,10593.249712464847,0.009554487688416824
2020-05-19,174.43136596679688,183.6300048828125,186.6000061035156,183.4900054931641,185.02999877929688,26799100,268.39093017578125,0.09420806142648841,1,57.28867829034365,10519.920274185679,-0.006922279779063789
2020-05-20,176.85084533691406,185.66000366210935,185.8500061035156,183.94000244140625,184.80999755859375,31261300,272.9503173828125,0.06996311140349087,1,57.28867829034365,10636.216221182605,0.011054831592431258
2020-05-21,174.7266082763672,183.42999267578125,186.6699981689453,183.2899932861328,185.3999938964844,29119500,271.06591796875,0.0700618051284736,1,57.28867829034365,10508.461839202924,-0.012011262212331841
2020-05-22,174.8028564453125,183.5099945068359,184.4600067138672,182.5399932861328,183.19000244140625,20826900,271.5806579589844,0.05133194671111685,1,57.28867829034365,10513.045038364853,0.0004361436746938008
2020-05-26,172.95489501953125,181.57000732421875,186.5,181.1000061035156,186.33999633789065,36073600,274.9267272949219,0.043205999084209745,1,57.28867829034365,10401.905736772507,-0.010571561444545297
2020-05-27,173.18353271484375,181.80999755859375,181.9900054931641,176.60000610351562,180.1999969482422,39517100,279.017333984375,0.07066721731657366,1,57.28867829034365,10415.654460102442,0.0013217504251485934
2020-05-28,172.79296875,181.3999938964844,184.1499938964844,180.3800048828125,180.7400054931641,33810200,278.5025634765625,0.022375028938639296,1,57.28867829034365,10392.165892205996,-0.002255121652356973
2020-05-29,174.55514526367188,183.25,184.27000427246097,180.41000366210935,182.72999572753903,42130400,279.74365234375,0.022543346547512888,1,57.28867829034365,10498.150296705473,0.010198490439703667
2020-06-01,174.15509033203125,182.8300018310547,183.0,181.4600067138672,182.5399932861328,22622400,280.8742980957031,0.04731622936519164,1,57.28867829034365,10474.089156722232,-0.002291940894653788
2020-06-02,176.1363983154297,184.91000366210935,185.0,181.3500061035156,184.25,30794600,283.1999816894531,0.0339409944560185,1,57.28867829034365,10593.249712464847,0.011376698628361215
2020-06-03,176.5650634765625,185.36000061035156,185.94000244140625,183.5800018310547,184.82000732421875,27311000,286.96875,0.025448142527696893,1,57.28867829034365,10619.029442864332,0.0024335998016880023
2020-06-04,174.24082946777344,182.9199981689453,185.83999633789065,182.3000030517578,184.3000030517578,28761800,286.21502685546875,0.002081762335867099,1,57.28867829034365,10479.244927970956,-0.013163586714349584
2020-06-05,178.31777954101562,187.1999969482422,187.72999572753903,182.0099945068359,182.6199951171875,39893600,293.5505676269531,0.01960779262009882,1,57.28867829034365,10724.440401121159,0.023398200427182658
2020-06-08,179.4227294921875,188.36000061035156,188.5500030517578,184.44000244140625,185.94000244140625,33211600,297.0989074707031,0.01992640286179137,1,57.28867829034365,10790.895477735363,0.00619660086014906
2020-06-09,180.79443359375,189.8000030517578,190.6999969482422,187.2599945068359,188.0,29783900,294.8835144042969,0.01638640606501296,1,57.28867829034365,10873.391314338396,0.007644948167021548
2020-06-10,187.50035095214844,196.83999633789065,198.52000427246097,191.0099945068359,191.1300048828125,43872300,293.23809814453125,0.07851625808096774,1,57.28867829034365,11276.70322487384,0.03709163947807248
2020-06-11,177.431884765625,186.27000427246097,195.7599945068359,186.07000732421875,193.1300048828125,52854700,276.33319091796875,0.036272624603399084,1,57.28867829034365,10671.162349905953,-0.05369839596666881
2020-06-12,178.83216857910156,187.7400054931641,191.72000122070312,185.17999267578125,190.5399932861328,43373600,279.64239501953125,0.03993799790959751,1,57.28867829034365,10755.376776925226,0.007891776383667892
2020-06-15,179.97518920898438,188.94000244140625,190.82000732421875,184.0099945068359,184.5800018310547,32770200,282.2530822753906,0.03155710124334643,1,57.28867829034365,10824.123016042466,0.0063918020300999245
2020-06-16,184.3855133056641,193.57000732421875,195.5800018310547,191.4600067138672,192.88999938964844,42556700,287.685791015625,0.04683361359904592,1,57.28867829034365,11089.369876256631,0.024505159431488455
2020-06-17,185.0237274169922,194.2400054931641,196.32000732421875,193.69000244140625,195.02999877929688,25687800,286.4908447265625,0.057779231760749505,1,57.28867829034365,11127.75318581246,0.003461270566690322
2020-06-18,187.00503540039065,196.32000732421875,196.4900054931641,194.0,194.0,23061600,286.60107421875,0.057416801959726316,1,57.28867829034365,11246.913741555076,0.010708411100862847
2020-06-19,185.89056396484375,195.1499938964844,199.2899932861328,194.3699951171875,198.58999633789065,44441100,284.9632263183594,0.06389359258940086,1,57.28867829034365,11179.88521869822,-0.005959725876548583
2020-06-22,191.0533905029297,200.57000732421875,200.7599945068359,195.22999572753903,195.7899932861328,32818900,286.791259765625,0.09296503366604014,1,57.28867829034365,11490.390624289037,0.027773577234183167
2020-06-23,192.32980346679688,201.91000366210935,203.9499969482422,201.42999267578125,202.08999633789065,30917400,288.11163330078125,0.11202288658594739,1,57.28867829034365,11567.15724340069,0.006680940763613252
2020-06-24,188.45294189453125,197.83999633789065,203.25,196.55999755859375,201.6000061035156,36740600,280.76220703125,0.08816896207333569,1,57.28867829034365,11333.991903164182,-0.02015753182308766
2020-06-25,190.8342742919922,200.33999633789065,200.61000061035156,195.47000122070312,197.8000030517578,27803900,283.7720642089844,0.10441016030140737,1,57.28867829034365,11477.213598890043,0.012636474152224908
2020-06-26,187.0145568847656,196.3300018310547,199.88999938964844,194.8800048828125,199.72999572753903,54675800,277.0321044921875,0.07137790903713337,1,57.28867829034365,11247.486313641872,-0.020015945792834944
2020-06-29,189.02444458007812,198.44000244140625,198.52999877929688,193.5500030517578,195.77999877929688,26701600,281.10382080078125,0.0853798635563987,1,57.28867829034365,11368.36545980073,0.010747214336437771
2020-06-30,193.8538818359375,203.5099945068359,204.3999938964844,197.7400054931641,197.8800048828125,34310300,284.70465087890625,0.10058942445707153,1,57.28867829034365,11658.818604171725,0.025549244119399184
2020-07-01,194.98745727539065,204.6999969482422,206.3500061035156,201.77000427246097,203.13999938964844,32061200,286.69891357421875,0.10433748529460551,1,57.28867829034365,11726.992271202173,0.005847390661525065
2020-07-02,196.4734039306641,206.2599945068359,208.02000427246097,205.0,205.67999267578125,29315800,288.27777099609375,0.12759674486949057,1,57.28867829034365,11816.36246947017,0.007620896833663293
2020-07-06,200.70274353027344,210.6999969482422,211.1300048828125,208.08999633789065,208.8300018310547,31897600,292.72802734375,0.12553419008066213,1,57.28867829034365,12070.724340944234,0.021526241441159
2020-07-07,198.36895751953125,208.25,214.6699981689453,207.9900054931641,210.4499969482422,33600700,289.7088928222656,0.10559566428752376,1,57.28867829034365,11930.367253964065,-0.011627892661260963
2020-07-08,202.731689453125,212.8300018310547,213.2599945068359,208.69000244140625,210.07000732421875,33600000,291.9248046875,0.121338242407808,1,57.28867829034365,12192.74950543254,0.021992805911426938
2020-07-09,204.1510009765625,214.32000732421875,216.3800048828125,211.47000122070312,216.3300018310547,33121700,290.2629089355469,0.08880314626872043,1,57.28867829034365,12278.109950781261,0.00700091848115858
2020-07-10,203.5318298339844,213.6699981689453,214.0800018310547,211.0800018310547,213.6199951171875,26177600,293.2265930175781,0.147098262028307,1,57.28867829034365,12240.871785399024,-0.003032890691768708
2020-07-13,197.24501037597656,207.07000732421875,215.8000030517578,206.5,214.47999572753903,38135600,290.6874694824219,0.10296154929940338,1,57.28867829034365,11862.767033176271,-0.030888711102566857
2020-07-14,198.4642639160156,208.3500061035156,208.8500061035156,202.02999877929688,206.1300048828125,37591800,294.45452880859375,0.10273104377739561,1,57.28867829034365,11936.096471455441,0.006181478408375796
2020-07-15,198.16896057128903,208.0399932861328,211.3300018310547,205.02999877929688,209.55999755859375,32179400,297.15985107421875,0.07475324386219429,1,57.28867829034365,11918.336246894514,-0.0014879424444498301
2020-07-16,194.2444000244141,203.9199981689453,205.6999969482422,202.30999755859375,205.3999938964844,29940700,296.1811828613281,0.049835216237789304,1,57.28867829034365,11682.307172068173,-0.019803861037050563
2020-07-17,193.25379943847656,202.8800048828125,205.0399932861328,201.38999938964844,204.47000122070312,31635300,297.0398254394531,0.03341481924335943,1,57.28867829034365,11622.727331274793,-0.005100006352840358
2020-07-20,201.56005859375,211.6000061035156,212.3000030517578,203.0099945068359,205.0,36884800,299.4403381347656,0.08429419790685189,1,57.28867829034365,12122.284675899056,0.04298107753763092
2020-07-21,198.84527587890625,208.75,213.94000244140625,208.02999877929688,213.66000366210935,37990400,300.07745361328125,0.04078372825982113,1,57.28867829034365,11959.011593109237,-0.013468837529812427
2020-07-22,201.70291137695312,211.75,212.3000030517578,208.38999938964844,209.1999969482422,49605700,301.78546142578125,0.04873456569471224,1,57.28867829034365,12130.877627980268,0.014371257485029876
2020-07-23,192.92990112304688,202.5399932861328,210.9199981689453,202.1499938964844,207.19000244140625,67457000,298.1846008300781,0.023756555980798844,1,57.28867829034365,11603.248516297625,-0.04349471883762557
2020-07-24,191.74871826171875,201.3000030517578,202.86000061035156,197.5099945068359,200.4199981689453,39827000,296.26422119140625,0.004791887448415633,1,57.28867829034365,11532.211114677348,-0.006122199444448584
2020-07-27,194.17776489257812,203.8500061035156,203.97000122070312,200.86000061035156,201.47000122070312,30160900,298.4246826171875,0.03830287883831418,1,57.28867829034365,11678.297419148894,0.012667675176845972
2020-07-28,192.4346160888672,202.02000427246097,204.6999969482422,201.7400054931641,203.61000061035156,23251400,296.5319519042969,0.01804072660254974,1,57.28867829034365,11573.459032978866,-0.008977197823213823
2020-07-29,194.3778076171875,204.05999755859375,204.6499938964844,202.0099945068359,202.5,19632600,300.178955078125,0.0027025849668496083,1,57.28867829034365,11690.327552062587,0.010097976650774942
2020-07-30,194.2253875732422,203.8999938964844,204.4600067138672,199.57000732421875,201.0,25079600,299.10797119140625,-0.003908173247115676,0,57.28867829034365,11681.161153738729,-0.0007841010684290772
2020-07-31,195.28271484375,205.0099945068359,205.1000061035156,199.0099945068359,204.3999938964844,51044000,301.4715576171875,-0.00606031238868554,0,57.28867829034365,11744.75162160724,0.00544384817841137
2020-08-03,206.26565551757812,216.5399932861328,217.63999938964844,210.44000244140625,211.52000427246097,78983000,303.5673828125,0.027717116385745477,1,57.28867829034365,12405.290012362437,0.05624115452045664
2020-08-04,203.16981506347656,213.2899932861328,214.77000427246097,210.30999755859375,214.1699981689453,49280100,304.74005126953125,0.024201648432810696,1,57.28867829034365,12219.10180791882,-0.015008774825745475
2020-08-05,202.83645629882812,212.94000244140625,215.0,211.57000732421875,214.8999938964844,28806400,306.6327209472656,0.0005168472931691426,1,57.28867829034365,12199.051295010713,-0.0016409154472477594
2020-08-06,206.08468627929688,216.3500061035156,216.3699951171875,211.5500030517578,212.33999633789065,32656800,308.682373046875,0.009471811823083431,1,57.28867829034365,12394.40589777819,0.01601391764352811
2020-08-07,202.39825439453125,212.47999572753903,215.6999969482422,210.92999267578125,214.8500061035156,27820400,308.9040222167969,-0.0055693473655826775,0,57.28867829034365,12172.698118368577,-0.017887729451345202
